# Time	Mean	Std
9.163179916317991669e-01	1.271677261170677475e+00	2.037704714019181879e-02
9.205020920502091641e-01	1.271940731790785373e+00	2.059551207154220950e-02
9.246861924686192724e-01	1.271750574850907700e+00	2.039137968892933833e-02
9.288702928870291586e-01	1.271493085361295572e+00	2.069718009147062179e-02
9.330543933054392669e-01	1.271406110633967579e+00	2.090134877830194041e-02
9.372384937238493752e-01	1.271083421742193131e+00	2.101689378764804925e-02
9.414225941422593724e-01	1.270977267487155338e+00	2.133077227575104484e-02
9.456066945606694807e-01	1.270881621224780433e+00	2.149956256113886091e-02
9.497907949790793669e-01	1.270465561381619146e+00	2.150405137163216920e-02
9.539748953974894752e-01	1.270133132421211730e+00	2.164597498167223147e-02
9.581589958158995834e-01	1.269749848699750716e+00	2.189437825315120392e-02
9.623430962343095807e-01	1.270108634123777280e+00	2.232532419573496352e-02
9.665271966527196890e-01	1.269997299753970799e+00	2.252697274850794240e-02
9.707112970711295752e-01	1.269860494347317736e+00	2.264097039268991515e-02
9.748953974895396835e-01	1.269560303186934469e+00	2.272132688009215196e-02
9.790794979079497917e-01	1.268970127319429375e+00	2.271539702809354661e-02
9.832635983263597890e-01	1.269005416617926763e+00	2.271216692248337679e-02
9.874476987447698972e-01	1.268910784989388807e+00	2.273835727555856973e-02
9.916317991631797835e-01	1.268624762085798663e+00	2.307744820823535645e-02
9.958158995815898917e-01	1.268389920880164112e+00	2.343369766895118250e-02
1.000000000000000000e+00	1.268283177833227748e+00	2.367886101698528714e-02
